שִׁמְעִי	19	43
מָעַט	19	22
סִיר	19	29
תּוֹלֵעָה	19	41
בָּרַק	19	21
פֶּ֫סֶל	19	31
רָצַח	19	47
H6601	19	27
H6887a	19	25
אַרְגָּמָן	19	38
קָצָה	19	35
מְנוֹרָה	19	42
רֶ֫שֶׁת	19	22
מְעִיל	19	28
מַסֵּכָה	19	26
עָנָו	19	21
H3323	19	23
חֶשְׁבּוֹן	19	38
לֶהָבָה	19	19
אוֹי	19	24
תַּעָב	19	22
עֲלִילָה	19	24
שְׁבִית	19	27
שַׁ֫חַק	19	21
אֱוִיל	19	26
שָׁוַע	19	21
הוֹן	19	26
רָדָה	18	23
חַלּוֹן	18	31
נִיחֹחַ	18	43
שִׁכְמָה	18	22
צִידוֹן	18	22
תְּחִלָּה	18	22
עִיר־הַמֶּ֫לַח	18	24
שֵׂעִיר	18	35
נַ֫עַל	18	22
שָׁעַן	18	22
צְעָקָה	18	21
קָרָה	18	22
מְשַׁכֶּ֫לֶת	18	24
אוּלָם	18	19
שָׁנִי	18	42
פֶּ֫רֶץ	18	19
מְרָרִי	18	40
תָּמַךְ	18	21
שַׁד	18	24
שָׁכֵן	18	20
מַשְׁחִית	18	20
H4185	18	20
חָמַם	18	22
אֵיפָה	18	40
אֵפוֹד	18	49
חָתַם	18	26
זִמָּה	18	29
H2895	18	21
מְהֵרָה	18	20
סִיחוֹן	18	37
שְׁפֵלָה	18	20
שָׂגַב	18	20
מִישׁוֹר	18	23
שָׂמֵחַ	18	21
כַּ֫עַס	18	21
אֵיד	18	24
בָּשַׂר	18	24
לִשְׁכָּה	18	47
יָעַל	18	23
עוֹלֵל	18	20
צְרוּיָה	18	26
נָתָן	18	42
בְּרוֹשׁ	18	20
יְהוֹשָׁפָט	18	82
מֶרְחָק	18	18
פֶּחָה	18	28
שְׁמַעְיָ֫הוּ	18	34
אַחְאָב	18	93
שַׁלּוּם	18	27
אָחָז	18	41
לָעַג	18	18
יְהוֹיָקִים	18	37
שְׁאָר	18	26
מֵישָׁר	18	19
שָׂשׂוֹן	18	22
חֵךְ	18	18
שַׁ֫חַת	18	23
תּוֹכַ֫חַת	18	24
מְזִמָּה	18	19
תֹּ֫הוּ	17	20
קַ֫יִץ	17	20
סְדֹם	17	39
מִצְרִי	17	30
חַטָּא	17	19
מָרַד	17	25
רִיק	17	19
פֶּ֫גֶר	17	22
אֵימָה	17	17
שֵׂיבָה	17	19
H3617	17	21
חָלִ֫ילָה	17	21
לָאָה	17	19
חָתָן	17	20
שָׁקַל	17	22
אָחַר	17	17
תְּמוֹל	17	23
H3651a	17	22
מַס	17	23
נָגַשׂ	17	23
לָחַץ	17	19
חָשַׁךְ	17	18
נֵס	17	21
תְּכֵ֫לֶת	17	49
בֹּ֫שֶׂם	17	30
מַ֫טָּה	17	19
כָּהַן	17	23
רִמּוֹן	17	32
מָקוֹר	17	18
כָּתַת	17	17
חֲצֹצְרָה	17	29
פָּסִיל	17	23
חֳלִי	17	24
לְחִי	17	20
מָעוֹן	17	18
יִזְרְעֶאל	17	33
שִׁלוֹ	17	32
גֶּ֫בַע	17	19
אַבִּיר	17	17
יוֹאָשׁ	17	47
יִשַׁי	17	42
עָוָה	17	17
צוֹם	17	26
אָפִיק	17	18
נְבָט	17	25
H2682	17	20
מְדִינָה	17	53
רָמַס	17	19
דָּכָא	17	18
עָרִיץ	17	20
שָׁחַח	17	19
מַחְסֶּה	17	20
תַּאֲוָה	16	20
כֻּתֹּ֫נֶת	16	29
אִמְרָה	16	36
תַּחְתִּי	16	19
דָּג	16	19
שָׁכַר	16	18
עֶרְוָה	16	54
עַזָּה	16	20
בִּקְעָה	16	19
חֹ֫מֶר	16	17
מוֹלֶ֫דֶת	16	22
נֶ֫גַע	16	78
עָשַׁר	16	17
זְעָקָה	16	18
רָצַץ	16	19
גָּלַל	16	18
H0370	16	17
שֵׁ֫מַע	16	17
יָצַג	16	16
רֵיקָם	16	16
לָקַט	16	37
זָרַח	16	18
רֹעַ	16	19
עָרַב	16	17
חָקַק	16	19
גָּרַע	16	21
פִּינְחָס	16	25
אַרְבֶּה	16	24
עַשְׁתֵּי	16	19
יָתֵד	16	24
עָשִׁיר	16	23
לְבֹנָה	16	21
שֵׁכָר	16	23
זָקָן	16	19
כָּזַב	16	16
חוּשׁ	16	17
מַעֲלֶה	16	19
עַמּוֹנִית	16	21
רַעֲנָן	16	19
גַּאֲוָה	16	19
גְּמוּל	16	19
שָׁאַג	16	20
H7457	16	20
שֵׂ֫כֶל	16	16
עָצָב	16	17
עָלַז	16	16
יְהוֹיָדָע	16	51
יֵהוּא	16	58
קָדַר	16	17
H5838	16	32
זְכַרְיָהוּ	16	25
חָפֵר	16	17
קָלוֹן	16	17
יָבַל	16	18
צִיָּה	16	16
מִמְשָׁל	15	17
עֵ֫זֶר	15	21
יָשֵׁן	15	16
פָּקַח	15	20
בָּלַל	15	42
בְּאֵר	15	37
פָּתוֹת	15	15
רַךְ	15	16
סָפָה	15	17
יָאַל	15	18
עָשׂוֹר	15	16
עָיֵף	15	17
אָכֵן	15	17
שָׂכַר	15	20
נָקַב	15	16
עַתּוּד	15	29
תֹּף	15	16
יְגִיעַ	15	16
מִצְפָּה	15	40
שָׂעִיר	15	54
טַבַּ֫עַת	15	49
תִּרְגַּל	15	26
קַשׁ	15	16
מַגֵּפָה	15	26
עָלַל	15	18
מוּג	15	17
צָמָא	15	17
עֲרָפֶל	15	15
גַּנָּב	15	17
יָנָה	15	19
H6823	15	47
H0905a	15	41
פָּרֹ֫כֶת	15	25
יְסוֹד	15	19
אָרֵךְ	15	15
שָׁגָה	15	21
חֶ֫רֶשׂ	15	17
תְּשִׁיעִי	15	18
חֵ֫רֶם	15	29
אֱלִיאָב	15	21
כָּלֵב	15	35
עוֹג	15	22
שָׁלַף	15	25
רְאוּבֵנִי	15	18
נְקָמָה	15	27
אֵיכָה	15	17
זוּלָה	15	16
H5496	15	18
H1779	15	19
מְחִיר	15	15
נָתַשׁ	15	21
אָתָה	15	21
H5362a	15	16
מַחֲלֹ֫קֶת	15	42
חֶמְדָּה	15	16
גֹּ֫בַהּ	15	17
צִנָּה	15	20
רוּשׁ	15	24
H2638	15	18
אֶבְיָתָר	15	30
חֹזֶה	15	16
פְּנִימִי	15	32
H8659	15	24
זָנַח	15	19
צַלְמָ֫וֶת	15	18
בָּצַע	15	16
מִבְטָח	15	15
H5492	15	15
אִוֶּ֫לֶת	15	25
נְקֵבָה	14	22
אׇכְלָה	14	18
פְּרָת	14	19
כָּלָא	14	17
עֲמֹרָה	14	19
חָבַר	14	28
פָּלִיט	14	19
הָרִיָּה	14	16
יִשְׁמָעֵאל	14	48
בָּלָה	14	15
הָֽ֫לְאָה	14	16
חָפַר	14	22
סָחַר	14	21
רְבָבָה	14	16
שֵׂעָר	14	28
עֵשָׂו	14	97
תֹּ֫אַר	14	15
בָּאַשׁ	14	17
רֵיק	14	14
מִשְׁמָר	14	22
יָגוֹן	14	14
מָרַר	14	16
חֹרֵב	14	17
פָּרַע	14	15
נָתַךְ	14	21
מְזוּזָה	14	19
שְׂכִירָה	14	18
זוּ	14	15
נָבֵל	14	20
שָׂכַךְ	14	17
מִזְרָק	14	32
כָּלִיל	14	15
שׁוֹק	14	19
תְּנוּפָה	14	30
H2470a	14	16
נִדָּה	14	29
אֱלִיל	14	20
פְּעֻלָּה	14	14
מֹאזֵן	14	15
נָקָם	14	17
יְתוּר	14	24
יֶ֫קֶב	14	15
מְשֹׁל	14	17
H7080	14	20
מָצוֹר	14	20
סָרַר	14	17
נָבָל	14	18
אֲהָהּ	14	15
לָכִישׁ	14	24
תְּחִנָּה	14	25
חָשָׁה	14	16
H7879	14	14
אָזַר	14	16
יוֹאֵל	14	19
אֲחִיָּ֫הוּ	14	19
בָּעַת	14	16
H8138	14	14
H1984b	14	15
אֲבִישַׁי	14	25
אֲבִישָׁלוֹם	14	109
נֹ֫גַהּ	14	19
רַ֫עַשׁ	14	17
חִזְקִיָּהוּ	14	74
יְשַׁעְיָ֫הוּ	14	35
מְשֻׁלָּם	14	25
תַּחֲנוּן	14	18
H7737	14	14
נְגִינָה	14	14
תַּנָּה	14	14
H1530a	14	16
מַשְׂכִּיל	14	14
H7588	14	17
דֶּ֫שֶׁא	13	14
עָלֶה	13	18
עָקֵב	13	14
עָצַב	13	15
קֵן	13	13
אָתוֹן	13	34
קָדֵשׁ	13	18
מַעֲשֵׂר	13	32
בִּלְעֲדֵי	13	17
תַּנּוּר	13	15
עֵ֫קֶב	13	15
מַעֲכָה	13	18
עָרָה	13	15
קָדַד	13	15
עָתַר	13	20
עָצֹם	13	17
כָּרָה	13	14
אֵפוֹ	13	15
חָלַם	13	27
לוּלֵא	13	14
פָּגַשׁ	13	14
H2513	13	23
זֶ֫רַח	13	21
גָּעַר	13	14
טָבַל	13	16
עֵנָב	13	19
גָּלַח	13	23
רָעֵב	13	13
אֵיתָן	13	13
מָכִיר	13	22
מַכְאוֹב	13	16
שֶׁ֫פֶט	13	16
עֻזִּיאֵל	13	16
נָדָב	13	20
סָקַל	13	22
פֶּ֫סַח	13	49
עוּן	13	15
שַׂלְמָה	13	16
מַחְתָּה	13	22
נֵ֫זֶר	13	25
כִּיֹּר	13	23
קָצַץ	13	14
עֹ֫שֶׁק	13	15
גַּחֶ֫לֶת	13	16
עָ֫וֶל	13	21
מִגְרָשׁ	13	115
אֱלִישָׁמָע	13	17
אָמֵן	13	30
קָצֵר	13	14
מְרִי	13	23
גִּנָּה	13	16
עֲרֹעֵר	13	16
לִבְנָה	13	18
גָּדִי	13	16
שִׂנְאָה	13	17
עָרַץ	13	15
אָנַף	13	14
חָצַב	13	16
יֹ֫שֶׁר	13	14
דּוּשׁ	13	15
שָׂדַי	13	13
H3760a	13	15
עֶקְרוֹן	13	22
H7878	13	20
צוּם	13	21
אֲבִיָּ֫הוּ	13	23
מְצוּדָה	13	18
H6643	13	18
בְּרֵכָה	13	17
צַ֫עַד	13	14
גְּעָרָה	13	15
צָמַת	13	15
אֵילָם	13	49
אָסָא	13	58
אֵלִיָּה	13	71
סְעָרָה	13	16
חָכָה	13	14
גָּלוּת	13	15
יֵשׁוּעַ	13	28
כְּתָב	13	17
מַרְפֵּא	13	14
H6539	13	28
יֳפִי	13	19
H2611	13	13
מָשׂוֹשׂ	13	16
H3887a	13	16
תַּנִּין	12	14
רֶ֫מֶשׂ	12	17
דְּמוּת	12	25
מָטַר	12	17
צֵלָע	12	40
עָרוֹם	12	16
נָשָׁא	12	14
פָּצָה	12	15
מָדַי	12	16
שְׁבָא	12	23
זָמַם	12	13
קֶ֫מַח	12	14
בָּעַל	12	16
נוּק	12	16
מַתָּנָה	12	17
תָּם	12	15
גְּדִי	12	16
חָבַק	12	13
חֹ֫רֶב	12	16
גַּל	12	18
חָצָה	12	15
קְבֻרָה	12	14
H8336	12	38
קְהָת	12	32
אֶזְרָח	12	17
רַגְלִי	12	12
שָׁלִישׁ	12	16
הָמַם	12	12
טַ֫עַם	12	13
שְׁאֵר	12	16
כֹּפֶר	12	13
H5378	12	17
חַנּוּן	12	13
בִּכּוּרִים	12	17
מִשְׁחָה	12	22
סַם	12	16
יְרִיעָה	12	54
מָסָךְ	12	25
עֲבֹת	12	20
אָרַג	12	13
H0906	12	23
נָזָה	12	24
רַחוּם	12	13
צֶ֫מֶר	12	16
מִכְשׁוֹל	12	14
מוּם	12	20
יְבוּל	12	13
נְתַנְאֵל	12	14
יוֹנֵק	12	12
כּוּשִׁי	12	25
יְפֻנֶּה	12	16
H3820b	12	15
גֶּדֶר	12	14
H7789	12	15
רֹ֫מַח	12	15
צִידֹנִי	12	16
עֲלִיָּה	12	20
יוֹתָם	12	24
מִיכָה	12	33
צֶ֫מֶד	12	15
שִׁכֹּר	12	13
קִישׁ	12	21
H7015	12	18
נָעִים	12	13
קַל	12	13
שְׂרָיָהוּ	12	19
בְּנָיָ֫הוּ	12	31
פֶּ֫רֶד	12	14
קֶ֫שֶׁר	12	16
מִשְׂגָּב	12	17
בָּרַר	12	14
טִיט	12	13
חִיצוֹן	12	25
7802+	12	17
קַו	12	13
H2655	12	13
אֲחַזְיָ֫הוּ	12	30
H2148b	12	16
מַעֲרָב	12	14
תּוּשִׁיָּה	12	12
שָׁחַר	12	12
H4999	12	13
פֶּ֫תִי	12	16
רָוָה	12	14
מָאוֹר	11	19
צֶ֫לֶם	11	15
כָּבַשׁ	11	14
נָפַח	11	12
קוֹץ	11	12
שָׁעָה	11	14
תִּשְׁעִים	11	20
רִיחַ	11	11
מוֹרָא	11	12
שְׂרֵפָה	11	13
עׇרְלָה	11	16
סָעַד	11	12
אָפָה	11	13
צֶ֫מַח	11	12
מִבְחָר	11	12
נֶ֫זֶם	11	17
צוּד	11	17
נְבָלָה	11	13
טַבָּח	11	32
פָּקִיד	11	13
טָבַח	11	11
מַשְׂאֵת	11	15
לָבִיא	11	11
מִסְפֵּד	11	16
H3391	11	12
שַׁוְעָה	11	11
צָרַע	11	20
חָגַג	11	16
אִיתָמָר	11	21
בָּרָד	11	29
מְצֻלָה	11	12
פֶּ֫לֶא	11	13
מָכוֹן	11	17
H8558	11	12
חוּר	11	15
כַּפֹּרֶת	11	27
אֶ֫דֶן	11	57
רָבַע	11	12
כְּהֻנָּה	11	14
יְמָנִי	11	33
רָקַע	11	11
דֶּ֫שֶׁן	11	15
אַשְׁמָה	11	19
שָׁפָל	11	17
עָטָה	11	13
בָּדָד	11	11
אוֹב	11	16
רָגַם	11	16
קׇרְחָה	11	11
פִּסֵּחַ	11	14
עֲצָרָה	11	11
שׁוּט	11	13
מִיכָאֵל	11	13
גֹּ֫דֶל	11	13
אַרְנוֹן	11	25
מָחַץ	11	14
H2502a	11	21
רַבָּה	11	15
מְהוּמָה	11	12
רִשְׁעָה	11	15
מַחְסוֹר	11	13
עִקֵּשׁ	11	11
כַּר	11	12
H1507	11	15
אַשְׁדּוֹד	11	17
מְגִדּוֹ	11	12
תַּחְתּוֹן	11	13
יְמִינִי	11	13
נָטַף	11	18
חֵ֫קֶר	11	13
אָמַל	11	15
בֶּן־אֲבִינָדָב	11	13
H3129	11	42
נֶ֫שֶׁף	11	12
סֹלְלָה	11	11
גָּזַר	11	12
שָׁרַק	11	12
H2715	11	13
H2518	11	15
H0936	11	14
H3759	11	14
H8227a	11	30
חֲנַנְיָ֫הוּ	11	25
מַלְכִּיָּהוּ	11	15
יְחִיאֵל	11	14
מׇרְדֳּכַי	11	60
H2050d	11	731
H0001b	11	861
H3807b	11	378
H1952a	11	63
דִּי	11	345
דְּנָה	11	58
מִן	11	119
לָא	11	82
H3509d	11	63
H5648	11	28
H8245	11	12
H2254a	11	12
אֲנָחָה	11	11
צֶאֱצָא	11	11
הַוָּה	11	13
שְׂחֹק	11	15
יַבָּשָׁה	10	14
רָמַשׂ	10	17
חָם	10	16
נִינְוֵה	10	17
עֵילָם	10	13
עָקָר	10	12
עַי	10	38
גָּלָל	10	10
אֱלִיעֶ֫זֶר	10	14
תֹּר	10	14
לַפִּיד	10	13
פֶּ֫רֶא	10	10
הֲלֹם	10	12
מָגוֹר	10	11
נָמַל	10	31
אֲבָל	10	11
אוּץ	10	10
יָחִיד	10	12
שָׁאַב	10	19
שָׂבֵעַ	10	10
קֵדָר	10	12
רָחֵל	10	47
שָׁבוּעַ	10	20
לָוָה	10	12
מַקֵּל	10	18
עָטַף	10	11
גָּזַז	10	15
נָהַל	10	10
סֻכּוֹת	10	18
חָשַׁק	10	11
עָכַר	10	14
חָלָץ	10	10
אֵיפֹה	10	10
אָסִיר	10	12
בַּר	10	13
עֲגָלָה	10	25
גֵּרְשׁוֹן	10	17
אוֹן	10	12
קׇדְקֹד	10	11
אָֽנָּ֫א	10	13
לַ֫חַץ	10	12
זִכְרִי	10	12
פָּאַר	10	13
סָלַל	10	12
אֲפֵלָה	10	10
חָמֵץ	10	11
צָמֵא	10	10
H4809	10	11
סַפִּיר	10	11
שִׁטָּה	10	28
תַּבְנִית	10	20
קָבַל	10	13
דָּשֵׁן	10	11
זַךְ	10	11
דָּקַק	10	13
עֲדִי	10	14
H6633	10	14
עֵ֫רֶךְ	10	33
מַד	10	11
עָמֹק	10	17
פֵּ֫שֶׁת	10	16
H7385	10	12
נְחוּשָׁה	10	10
H0505a	10	13
קָרֵב	10	12
קְהָתִי	10	15
תַּ֫עַר	10	13
חִידָה	10	17
יְשִׁימוֹן	10	13
H1481b	10	10
שָׂטָן	10	27
זָעַם	10	12
H5140	10	11
דָּקַר	10	11
גִּלְעָדִי	10	11
תּוֹצָאָה	10	23
הָדַף	10	11
מוֹאָבִי	10	16
צְבִי	10	12
זָדוֹן	10	11
רָגַע	10	13
H7219	10	12
שְׁרִירוּת	10	10
לָהַט	10	10
אַיָּלוֹן	10	10
חָצוֹר	10	18
עֲנָתוֹת	10	13
שָׁסָה	10	11
עָזַז	10	10
לַ֫הַב	10	12
H5310	10	18
מָתוֹק	10	12
חָבֵר	10	12
נֵ֫בֶל	10	11
תָּכַן	10	18
H7481	10	11
אֲבִינֵר	10	63
דֹּב	10	12
טוּל	10	14
יָקַר	10	11
מַטָּרָה	10	16
H6931	10	10
אוּרִיָּה	10	36
H3335a	10	18
בָּנִי	10	15
עֲזַרְיָ֫הוּ	10	16
הֵימָן	10	17
H0211a	10	11
מַלְכָּה	10	35
רְחַבְעָם	10	50
אֱלִישָׁע	10	58
אָמוֹץ	10	13
יְחִזְקִיָּה	10	41
יְהוֹחָנָן	10	24
דָּנִאֵל	10	29
H5662	10	11
יְעִיאֵל	10	12
יְדוּתוּן	10	17
כָּנַס	10	11
בִּירָה	10	16
אֲחַשְׁוֵרוֹשׁ	10	31
H5922	10	104
H4430	10	180
H0871b	10	226
H1958b	10	76
הֲוָא	10	71
H3606	10	82
יְהַב	10	28
אֱלָהּ	10	95
סָגָן	10	17
פָּזַר	10	10
עָוַת	10	11
H6388	10	10
שׁוֹאָה	10	12
נָבַע	10	11
חָשַׂף	10	11
נָאוֶה	10	10
מַרְעִית	10	10
H7997	10	14
H4066	10	10
H6102	10	14
שָׁרַץ	9	14
דָּגָה	9	15
נֹחַ	9	46
יֵ֫צֶר	9	9
עֹרֵב	9	10
אַבְרָם	9	61
אֵלוֹן	9	10
עָתַק	9	9
מַשְׁקֶה	9	19
קֵינִי	9	12
שָׂרָה	9	38
מָהַהּ	9	9
אֲבִימֶ֫לֶךְ	9	67
אוֹדָה	9	11
פָּארָן	9	11
רִבְקָה	9	30
תֶּ֫בֶן	9	17
לָבָן	9	54
רַמִּי	9	12
לֵאָה	9	34
כֶּ֫שֶׂב	9	13
קִנְיָן	9	10
תְּרָפִים	9	15
דָּלַק	9	9
מַחֲנַיִם	9	13
אֵלָה	9	13
בְּעוֹר	9	10
חֹתָם	9	14
H0937	9	11
H6557	9	15
H7666	9	21
H6720	9	9
H2874	9	12
בִּי	9	12
גֹּ֫שֶׁן	9	15
עַמִּינָדָב	9	13
אֲגַם	9	9
פַּרְסָה	9	21
אוֹפָן	9	35
שִׁירָה	9	13
גָּזִית	9	11
מִשְׁעֶ֫נֶת	9	11
נָדַב	9	17
אָדֹם	9	10
פֶּ֫רַח	9	17
צִיץ	9	14
H3516	9	14
H4490	9	12
הִין	9	22
H3653	9	11
סוּךְ	9	10
מַהֵר	9	14
טׇהֳרָה	9	13
H6049	9	10
יִדְּעֹנִי	9	11
זַכּוּר	9	10
חׇרְמָה	9	9
יַעְזֵר	9	13
בִּלְעָם	9	60
קָסַם	9	11
נְבוֹ	9	11
גְּבוּלָה	9	10
חֶרְמוֹן	9	13
עֶ֫רֶשׂ	9	10
אַיָּל	9	11
חָפַז	9	9
H6026	9	10
H6771	9	9
מְעֹנָה	9	9
קָצִין	9	12
צִקְלַג	9	15
אַשְׁקְלוֹן	9	12
מְצָד	9	11
שְׁאֵלָה	9	13
זֹה	9	11
חָדַשׁ	9	10
אֲחִיטוּב	9	15
נָגַן	9	15
H3830a	9	15
נָגַר	9	10
בָּחִיר	9	13
H5181	9	10
נֶ֫שֶׁק	9	10
חֲנָנִי	9	11
מַחְמָד	9	13
אָמוֹן	9	17
יְהוֹרָם	9	29
גָּדַר	9	10
חוֹחַ	9	11
H7227a	9	29
זְרֻבָּבֶ֫ל	9	21
יָחַשׂ	9	20
H3414	9	18
אֲמַרְיָ֫הוּ	9	13
חֲשַׁבְיָ֫הוּ	9	12
חָנָן	9	12
פַּשְׁחוּר	9	14
טְעֵם	9	30
אֱדַ֫יִן	9	57
יְדַע	9	47
H2967b	9	70
H7761	9	26
H5705	9	35
H1005	9	44
מַלְכוּ	9	57
H5974	9	22
H1886h	9	161
יַד	9	17
שָׁמַ֫יִן	9	38
H4641	9	16
יְקָר	9	17
עַפְעַף	9	10
בַּלָּהָה	9	10
H2505a	9	9
מִסְתָּר	9	10
H4570a	9	13
בּוּס	9	12
H0441a	9	9
מְחִתָּה	9	11
יֶ֫רֶק	8	8
עֵ֫דֶן	8	14
שֹׁ֫הַם	8	11
עָרוּם	8	11
חֲנוֹךְ	8	15
אֲרֻבָּה	8	9
מִכְסֶה	8	16
חֹם	8	10
יָקַץ	8	11
יָוָן	8	11
רֹדָן	8	11
חָרָן	8	10
H5867	8	15
רְפָאִים	8	11
יָלִיד	8	13
עֶגְלָה	8	12
צָחַק	8	13
חֶמְאָה	8	10
נְצִיב	8	11
כְּסוּת	8	8
תִּשְׁבֶּה	8	14
אַדֶּ֫רֶת	8	12
זִיד	8	10
סָתַם	8	13
חַלָּק	8	9
חֲרָדָה	8	9
פָּרַק	8	10
קוּץ	8	8
רָמָה	8	8
אָשַׁר	8	9
נָחַשׁ	8	11
H3654a	8	19
סָכַל	8	8
טְרֵפָה	8	9
H6510	8	26
כָּאַב	8	8
אַלּוֹן	8	8
H0425	8	13
דִּבָּה	8	9
קְדֵשָׁה	8	11
זְנוּנִים	8	12
בְּרִי	8	14
דַּק	8	14
H8138a	8	9
תָּמַהּ	8	9
עָמַס	8	9
מַרְאָה	8	11
יָכִין	8	8
מִרְעֶה	8	13
גְּוִיָּה	8	13
נָעֵם	8	8
נָשַׁךְ	8	11
שָׁמֵן	8	10
אַיָּלָה	8	8
צָעַד	8	8
נָזִיר	8	16
גֵּרְשֹׁם	8	14
אָנַח	8	13
חֵרֵשׁ	8	9
עַמְרָם	8	14
אֲבִיהוּא	8	12
אֶלְקָנָה	8	21
חָרַץ	8	10
כֶּ֫רַע	8	9
מִקְרָא	8	23
נָעַר	8	11
טָבַע	8	10
מִרְיָם	8	15
מְחוֹלָה	8	8
H3885	8	15
שֹׂ֫בַע	8	8
גֻּלְגֹּ֫לֶת	8	12
זָהַר	8	21
סְגֻלָּה	8	8
חׇפְשִׁי	8	17
נָגַח	8	11
קָמָה	8	10
H3867a	8	14
חָבַל	8	12
קֶ֫רֶשׁ	8	51
רָקַם	8	9
חַלָּה	8	14
מַחֲצִית	8	16
מֹר	8	12
בְּצַלְאֵל	8	9
מִכְתָּב	8	9
שְׁגָגָה	8	19
פְּנִ֫ימָה	8	14
יַעֲנָה	8	8
מוֹרָט	8	14
גַּב	8	11
מַעֲרֶ֫כֶת	8	10
נָדַף	8	9
מוּר	8	14
עַמִּיהוּד	8	10
גֵּרְשֻׁנִּי	8	13
H3002	8	9
H0539a	8	9
הוֹשֵׁעַ	8	16
עֲנָקִי	8	17
צוּץ	8	8
יַ֫הַץ	8	9
שְׁפִי	8	9
רְאֵם	8	9
גָּרָה	8	14
יְרֻשָּׁה	8	14
יָקֹשׁ	8	8
מַלְקוֹשׁ	8	8
רָכַךְ	8	8
אֲדֹמִי	8	12
צוּק	8	12
לֶ֫קַח	8	9
מוֹסָד	8	8
H8150	8	8
דָּת	8	22
דָּרוֹם	8	17
עֲדֻלָּם	8	8
אֲפֵק	8	9
קֶ֫דֶשׁ	8	12
סֶ֫רֶן	8	21
תָּבוֹר	8	10
צָלַח	8	10
H2342	8	10
אׇמְנָם	8	9
יְרֹחָם	8	10
אֱלִיהוּ	8	11
עָלַץ	8	8
אֶתְמוֹל	8	8
טָעַם	8	11
מִיכַל	8	18
H5369	8	16
אֲחִימֶ֫לֶךְ	8	17
אֲבִיגַ֫יִל	8	17
H3463	8	9
כְּרֵתִי	8	10
שְׁפַטְיָהוּ	8	10
חִזָּיוֹן	8	9
גְּדוּלָּה	8	12
קִדְרוֹן	8	11
קְרָב	8	9
חֵילָה	8	8
מָנוֹס	8	8
נְטֹפָתִי	8	11
מְכֻנָה	8	25
שׁוֹט	8	11
חֲזָהאֵל	8	23
אֶלְיָקִים	8	12
חִלְקִיָּהוּ	8	19
שַׁאֲנָן	8	10
אֲחִיקָם	8	20
בּוּץ	8	8
שָׁלֵו	8	8
נְתִינִים	8	17
אִמֵּר	8	8
מְצִלְתַּיִם	8	13
רָקַד	8	9
שָׁבַח	8	8
עֹ֫מֶד	8	9
כּ֫וֹרֶשׁ	8	15
H2900	8	17
H1351	8	11
דָּֽרְיָ֫וֶשׁ	8	10
חַד	8	14
H3509e	8	99
אֱנָשׁ	8	25
כְּעַן	8	13
קֳבֵל	8	29
H1886i	8	44
קֳדָם	8	42
H6966	8	35
אֲמַר	8	71
בָּבֶל	8	25
H5972	8	15
H7800	8	21
צָהַל	8	8
אֹ֫פֶל	8	9
H1524	8	8
שָׁאַף	8	8
דָּעַךְ	8	9
כַּבִּיר	8	10
קוּט	8	8
רְמִיָּה	8	9
זָכָה	8	8
חָמַס	8	8
מוֹץ	8	8
אַשֻּׁר	8	9
H2490a	8	8
כֶּ֫תֶם	8	9
פַּז	8	9
H2416d	8	12
H2256c	8	8
מוֹסֵר	8	8
הֶאָח	8	12
גָּרוֹן	8	8
פּוּחַ	8	10
שַׁלְוָה	8	9
H6009	8	9
H6149	8	8
מְשׁוּבָה	8	12
אַכְזָרִי	8	8
H4079	8	10
תַּרְדֵּמָה	7	7
פֶּ֫צַע	7	8
H8035	7	17
חָֽרָבָה	7	8
מָנוֹחַ	7	7
חֹ֫רֶף	7	7
תּוּבַל	7	8
מֶ֫שֶׁךְ	7	9
כִּתִּי	7	8
פּוּט	7	7
שִׁנְעָר	7	8
גִּרְגָּשִׁי	7	7
עֵ֫בֶר	7	15
לְבֵנָה	7	12
נָחוֹר	7	18
לוֹט	7	33
מִלְכָּה	7	11
מַמְרֵא	7	8
עֲמָלֵקִי	7	12
חוּט	7	7
עֻגָה	7	7
H0411	7	9
גׇּפְרִית	7	7
עַלְמָה	7	7
טִירָה	7	7
אֻמָּה	7	7
אֱדֹם	7	9
כֵּהֶה	7	9
H3836	7	29
קֶ֫רַח	7	7
עַ֫יִר	7	8
חָתַן	7	11
אֱלִיפַז	7	15
תֵּימָן	7	11
H1106	7	12
בׇּצְרָה	7	8
תֵּימָנִי	7	8
אָבֵל	7	8
פָּתִיל	7	11
אֶשְׁכּוֹל	7	9
מָלוֹן	7	8
אָפַק	7	7
חֲלִיפָה	7	12
חֶצְרוֹן	7	16
כַּרְמִי	7	9
חֶ֫בֶר	7	11
זְאֵב	7	7
נָצָה	7	8
חֹתֵן	7	21
זָנָב	7	11
H2275a	7	9
נַחְשׁוֹן	7	10
אַשְׁמוּרָה	7	7
עֹפֶרֶת	7	9
פְּלֶ֫שֶׁת	7	8
רִמָּה	7	7
עָנַשׁ	7	8
נֶ֫שֶׁךְ	7	12
סָלַף	7	7
שָׁמַט	7	9
H8476	7	14
מִסְגֶּ֫רֶת	7	17
H2803a	7	12
תִּיכוֹן	7	11
יָע	7	9
קֶ֫לַע	7	16
H8658	7	7
אוּרִים	7	7
מֵ֫צַח	7	13
נָתַח	7	9
חָזֶה	7	13
עִשָּׂרוֹן	7	33
אוּרִי	7	8
טָחַן	7	7
מֵיתָר	7	9
מָצָה	7	7
קָיָה	7	9
מוֹטָה	7	12
